datetime,open,high,low,volume,SMA_12,SMA_26,RSI,close
1/1/2024 13:08,42681.1,42681.11,42675.84,9.75841,42658.345,42652.05423,59.15894512,42675.85
1/1/2024 13:09,42675.85,42675.85,42653.99,5.556,42661.04417,42651.67,55.55183723,42654
1/1/2024 13:10,42654,42654,42651.1,7.38546,42662.57417,42652.24577,56.11899932,42653.99
1/1/2024 13:11,42654,42657.07,42653.99,5.84824,42663.18833,42652.51769,62.96729827,42657.06
1/1/2024 13:12,42657.06,42657.07,42657.06,2.25603,42663.48,42652.25192,58.73481699,42657.06
1/1/2024 13:13,42657.07,42673.08,42657.06,9.38417,42664.9025,42651.90846,59.38051677,42673.07
1/1/2024 13:14,42673.07,42673.08,42662.16,10.05379,42665.6225,42652.57885,53.71888165,42663.27
1/1/2024 13:15,42663.27,42676.72,42658.78,27.99331,42665.79667,42653.44,51.05211554,42658.79
1/1/2024 13:16,42658.78,42658.82,42644.42,7.79904,42665.69083,42654.04346,46.49357786,42644.42
1/1/2024 13:17,42644.42,42654,42640.01,19.48531,42663.205,42654.20192,46.90205167,42647.61
1/1/2024 13:18,42647.61,42647.61,42628,23.30032,42658.65333,42654.34077,47.22717914,42637.61
1/1/2024 13:19,42637.62,42649.98,42634.54,13.87704,42654.92917,42654.11115,32.1869029,42636.42
1/1/2024 13:20,42636.41,42645.77,42636.41,14.16273,42652.42167,42653.94231,28.81757681,42645.76
1/1/2024 13:21,42645.76,42670,42645.76,16.55095,42653.25583,42654.96538,42.68104777,42664.01
1/1/2024 13:22,42664.01,42671.82,42664,11.66299,42654.74167,42656.34731,48.31197118,42671.82
1/1/2024 13:23,42671.81,42671.82,42656,17.47239,42654.65333,42657.67,50.88230104,42656
1/1/2024 13:24,42656.01,42681.1,42656,23.55049,42656.5825,42659.38462,59.53177258,42680.21
1/1/2024 13:25,42680.21,42692.6,42680.21,14.20448,42658.20917,42661.03462,62.09737828,42692.59
1/1/2024 13:26,42692.6,42708.93,42684.52,29.08131,42659.98083,42662.22577,58.86643858,42684.53
1/1/2024 13:27,42684.53,42684.56,42684.52,4.26519,42662.1275,42663.32385,54.13187446,42684.55
1/1/2024 13:28,42684.56,42684.56,42662.11,15.79248,42663.6025,42663.61192,49.62058726,42662.12
1/1/2024 13:29,42662.12,42666.42,42662.11,6.09708,42665.17,42663.98577,52.52031446,42666.42
1/1/2024 13:30,42666.41,42666.42,42666.41,2.96563,42667.57083,42664.78308,58.02919708,42666.42
1/1/2024 13:31,42666.42,42666.42,42666.41,6.33752,42670.07,42664.35885,57.02436108,42666.41
1/1/2024 13:32,42666.41,42666.42,42666.41,1.85758,42671.79083,42663.36577,61.62978517,42666.41
1/1/2024 13:33,42666.42,42686,42666.41,11.15327,42673.6225,42663.55346,67.42845088,42685.99
1/1/2024 13:34,42686,42707.59,42685.99,25.44189,42675.34333,42664.19269,66.75995694,42692.47
1/1/2024 13:35,42692.47,42692.47,42688.38,3.23806,42678.0425,42665.51538,59.73797731,42688.39
1/1/2024 13:36,42688.38,42688.39,42688.38,4.52672,42678.72333,42666.83808,57.05401261,42688.38
1/1/2024 13:37,42688.38,42689.59,42688.38,3.38503,42678.47333,42668.08923,66.3423178,42689.59
1/1/2024 13:38,42689.58,42691.23,42684.78,12.35914,42678.495,42669.15577,52.74712092,42684.79
1/1/2024 13:39,42684.79,42684.79,42683.86,5.25473,42678.4375,42669.57077,43.92991239,42683.86
1/1/2024 13:40,42683.87,42700,42681.32,17.15552,42681.59417,42670.98346,59.66995874,42700
1/1/2024 13:41,42700,42705,42699.99,16.87926,42684.39333,42672.56885,59.66491623,42700.01
1/1/2024 13:42,42700.01,42703.5,42700.01,6.1886,42687.4825,42674.84077,83.89316729,42703.49
1/1/2024 13:43,42703.5,42703.5,42703.49,2.88517,42690.57333,42676.99038,82.6753613,42703.5
1/1/2024 13:44,42703.5,42717.14,42703.49,108.04882,42694.3725,42679.85154,84.93255671,42712
1/1/2024 13:45,42711.99,42734,42711.99,27.70417,42697.21417,42683.06962,86.60665576,42720.09
1/1/2024 13:46,42720.09,42720.1,42708.93,10.03385,42698.90333,42685.64577,78.71575555,42712.74
1/1/2024 13:47,42712.74,42712.74,42703.49,13.63589,42700.54333,42687.34038,66.78832117,42708.07
1/1/2024 13:48,42708.08,42708.08,42703.5,7.26796,42701.80417,42688.55923,58.64661654,42703.51
1/1/2024 13:49,42703.51,42725,42703.5,29.53373,42704.65417,42691.16654,72.11394303,42723.79
1/1/2024 13:50,42723.8,42730.01,42723.79,6.84827,42708.42167,42693.08154,74.13033395,42730
1/1/2024 13:51,42730,42748.4,42730,18.81629,42713.64167,42695.155,78.02619915,42746.5
1/1/2024 13:52,42746.5,42749.36,42740.02,17.46562,42717.75417,42697.64808,82.41614782,42749.35
1/1/2024 13:53,42749.35,42749.36,42730,17.48752,42720.61833,42699.56462,72.23200141,42734.38
1/1/2024 13:54,42734.38,42734.38,42717.54,17.17695,42721.78917,42701.69615,57.67144857,42717.54
1/1/2024 13:55,42717.55,42717.55,42696,18.43991,42721.165,42702.83423,48.52767962,42696.01
1/1/2024 13:56,42696,42703.67,42696,8.34807,42720.47083,42704.26692,50.06427653,42703.67
1/1/2024 13:57,42703.67,42703.67,42703.66,3.59722,42719.10167,42705.69962,50.0571347,42703.66
1/1/2024 13:58,42703.66,42703.67,42696.01,5.64456,42717.70833,42706.83846,44.25840759,42696.02
1/1/2024 13:59,42696.01,42696.02,42691.1,18.43489,42716.29417,42707.035,39.34112802,42691.1
1/1/2024 14:00,42691.1,42702.99,42688.38,14.39333,42716.25083,42707.43962,46.53098982,42702.99
1/1/2024 14:01,42702.99,42737.66,42702.98,11.79022,42717.40583,42709.33423,58.67346939,42737.65
1/1/2024 14:02,42737.65,42741.1,42737.65,20.47549,42718.33083,42711.36192,61.0943864,42741.1
1/1/2024 14:03,42741.09,42755,42741.09,20.98008,42718.12,42713.45346,56.63815789,42743.97
1/1/2024 14:04,42743.97,42756.55,42734.38,38.8061,42718.5075,42716.11538,57.70119369,42754
1/1/2024 14:05,42753.99,42754.03,42746.15,21.81274,42719.51,42718.52115,49.969369,42746.41
1/1/2024 14:06,42746.4,42762.39,42744,26.71519,42723.24667,42720.92038,54.07111167,42762.38
1/1/2024 14:07,42762.38,42762.39,42750.04,14.75006,42727.77583,42722.85692,55.08658009,42750.36
1/1/2024 14:08,42750.36,42760,42744.8,22.4554,42732.3,42724.95192,63.67018398,42757.96
1/1/2024 14:09,42757.96,42757.96,42750.31,19.16481,42736.1875,42726.75231,70.26724395,42750.31
1/1/2024 14:10,42750.32,42750.32,42750.31,6.80639,42740.7125,42728.22615,68.46647138,42750.32
1/1/2024 14:11,42750.32,42750.32,42744.8,7.83429,42745.1875,42729.17654,65.60461235,42744.8
1/1/2024 14:12,42744.81,42744.81,42725.21,14.83626,42747.04,42729.65654,60.15581525,42725.22
1/1/2024 14:13,42725.21,42725.22,42708.99,14.69237,42745.56583,42730.11385,60.01387925,42719.96
1/1/2024 14:14,42719.97,42720,42695.16,21.58256,42741.7375,42729.79269,47.50652825,42695.16
1/1/2024 14:15,42695.16,42699.22,42691.1,6.89106,42738.00833,42728.84769,34.79946207,42699.22
1/1/2024 14:16,42699.21,42699.22,42696,8.45558,42733.17583,42727.54038,32.13125149,42696.01
1/1/2024 14:17,42696.01,42713.51,42696,12.34618,42730.43417,42726.27154,39.18323864,42713.51
1/1/2024 14:18,42713.5,42720,42702.44,11.2128,42725.44,42724.46769,31.82683494,42702.45
1/1/2024 14:19,42702.45,42702.45,42693.11,8.37484,42720.7425,42722.91423,31.63279608,42693.99
1/1/2024 14:20,42694,42694,42672.57,10.64092,42713.62667,42721.18462,19.68950388,42672.57
1/1/2024 14:21,42672.57,42679.58,42653.33,31.57782,42706.325,42719.90308,19.97808369,42662.69
1/1/2024 14:22,42662.69,42663.98,42656.69,14.893,42698.52333,42718.09654,14.93767313,42656.7
1/1/2024 14:23,42656.7,42660.35,42656.69,14.38009,42691.45667,42716.41731,17.75794359,42660
1/1/2024 14:24,42660,42678.94,42659.99,16.30387,42686.45,42715.22962,20.66400331,42665.14
1/1/2024 14:25,42665.13,42678.94,42661,13.6797,42683.03083,42714.76154,28.53698273,42678.93
1/1/2024 14:26,42678.93,42691.1,42678.93,8.45945,42682.69167,42714.30385,38.31404506,42691.09
1/1/2024 14:27,42691.1,42694.95,42691.09,6.8939,42682.335,42712.66115,41.34974416,42694.94
1/1/2024 14:28,42694.94,42698,42689.89,12.57665,42682.0425,42710.79192,48.91215442,42692.5
1/1/2024 14:29,42692.5,42692.5,42681.1,11.79968,42679.34167,42708.37385,43.00925926,42681.1
1/1/2024 14:30,42681.11,42685.34,42677,19.13237,42677.22083,42705.41231,42.71591693,42677
1/1/2024 14:31,42677.01,42677.01,42666.51,9.88188,42674.93167,42702.33962,30.97108609,42666.52
1/1/2024 14:32,42666.51,42666.52,42625.23,27.02853,42670.98667,42697.06462,24.87963565,42625.23
1/1/2024 14:33,42625.23,42636.35,42625.23,12.98863,42668.79167,42692.67962,31.568176,42636.35
1/1/2024 14:34,42636.35,42643.63,42636.34,10.45748,42667.44667,42688.16423,38.49802372,42640.56
1/1/2024 14:35,42640.57,42653.23,42640.56,11.5375,42666.88167,42684.43,46.66384838,42653.22
1/1/2024 14:36,42653.23,42653.66,42653.22,6.20585,42665.92417,42680.71192,48.88171885,42653.65
1/1/2024 14:37,42653.66,42653.66,42628,17.7231,42661.68,42676.21962,39.91935484,42628
1/1/2024 14:38,42628,42632.52,42628,5.2731,42656.58917,42672.55731,38.70677465,42630
1/1/2024 14:39,42630,42639.35,42630,10.96803,42651.95667,42669.45692,36.9061797,42639.35
1/1/2024 14:40,42639.34,42649.24,42625.87,12.29193,42646.405,42666.79231,28.61265989,42625.88
1/1/2024 14:41,42625.88,42628.62,42614,14.37444,42640.81417,42663.515,24.78344862,42614.01
1/1/2024 14:42,42614,42614.01,42606.47,4.65095,42634.9375,42660.07154,24.02150278,42606.48
1/1/2024 14:43,42606.48,42607.03,42605.21,15.3554,42629.82833,42655.90615,25.587081,42605.21
1/1/2024 14:44,42605.22,42607.82,42605.21,6.03364,42628.37667,42652.26615,27.5254986,42607.81
1/1/2024 14:45,42607.81,42629.76,42607.81,12.46665,42627.4725,42649.63192,37.27193745,42625.5
1/1/2024 14:46,42625.5,42629.76,42625.5,5.59801,42626.57167,42647.985,51.82111201,42629.75
1/1/2024 14:47,42629.75,42629.76,42629.75,4.2772,42624.61583,42646.71808,47.07912905,42629.75
1/1/2024 14:48,42629.75,42629.76,42618.87,14.24125,42622.14417,42645.46,42.76608749,42623.99
1/1/2024 14:49,42623.99,42624,42609.64,11.67927,42620.615,42643.52346,31.25376474,42609.65
1/1/2024 14:50,42609.65,42644.22,42609.64,9.52394,42621.8,42642.71885,46.86398404,42644.22
1/1/2024 14:51,42644.21,42657.88,42644.21,7.85087,42623.34167,42641.90808,60.78941661,42657.85
1/1/2024 14:52,42657.84,42657.85,42641.93,6.42968,42624.67917,42640.01731,53.91789819,42641.93
1/1/2024 14:53,42641.94,42641.94,42641.93,2.88118,42627.00667,42637.97885,50.90616472,42641.94
1/1/2024 14:54,42641.93,42647.05,42641.93,11.02281,42630.38667,42636.23038,57.86383232,42647.04
1/1/2024 14:55,42647.05,42680,42647.04,16.38487,42636.61917,42636.18808,71.20092527,42680
1/1/2024 14:56,42679.99,42699.99,42679.99,16.20857,42644.30083,42637.07231,77.81545601,42699.99
1/1/2024 14:57,42699.98,42699.99,42699.98,4.73447,42650.50833,42638.35962,78.40786476,42699.99
1/1/2024 14:58,42699.99,42699.99,42692.16,7.59623,42655.70917,42640.93385,74.5132229,42692.16
1/1/2024 14:59,42692.17,42692.17,42690.2,4.78701,42660.74667,42643.005,70.69472876,42690.2
1/1/2024 15:00,42690.21,42709.24,42690.2,18.2122,42667.85083,42645.64654,73.22774823,42709.24
1/1/2024 15:01,42709.23,42739.22,42709.23,18.20549,42678.5525,42648.91,77.08812644,42738.07
1/1/2024 15:02,42738.07,42738.17,42709.19,13.04906,42683.9675,42651.04654,69.10109841,42709.2
1/1/2024 15:03,42709.19,42709.2,42694.01,6.75085,42687.1425,42653.66,69.44043972,42695.95
1/1/2024 15:04,42695.96,42695.96,42691.1,4.8305,42691.43583,42656.10038,62.96276792,42693.45
1/1/2024 15:05,42693.44,42698.36,42693.44,7.02065,42695.7275,42658.18077,60.09530833,42693.44
1/1/2024 15:06,42693.44,42693.45,42667.67,15.7053,42697.64167,42659.87808,57.63956905,42670.01
1/1/2024 15:07,42670.01,42670.02,42651.22,17.70505,42695.24333,42661.30923,52.2906793,42651.22
1/1/2024 15:08,42651.22,42659.93,42622,21.41191,42689.07667,42662.05962,45.27369886,42625.99
1/1/2024 15:09,42625.99,42649.92,42625.99,5.33474,42684.90333,42663.77885,42.95810906,42649.91
1/1/2024 15:10,42649.91,42653.39,42647.78,2.63338,42681.67167,42665.53154,38.17785218,42653.38
1/1/2024 15:11,42653.39,42653.39,42642.91,5.29107,42677.73167,42666.20154,36.25415482,42642.92
1/1/2024 15:12,42642.91,42642.92,42611.45,13.0514,42670.7575,42666.04,34.66126284,42625.55
1/1/2024 15:13,42625.56,42635.12,42625.55,10.12302,42661.6375,42665.99692,35.89461627,42628.63
1/1/2024 15:14,42628.63,42628.64,42616.8,4.49868,42654.74833,42666.09462,29.45705628,42626.53
1/1/2024 15:15,42626.52,42630.53,42626.52,8.69828,42649.295,42666.89692,19.52283804,42630.51
1/1/2024 15:16,42630.5,42630.51,42630.5,2.23715,42644.04917,42666.36923,23.3401084,42630.5
1/1/2024 15:17,42630.51,42632.66,42630.5,12.08913,42638.98417,42665.40038,26.81854809,42632.66
1/1/2024 15:18,42632.66,42648.79,42632.65,4.632,42637.21583,42665.66423,35.1272146,42648.79
1/1/2024 15:19,42648.78,42666.56,42645.71,15.7736,42638.4175,42666.57577,41.67564978,42665.64
1/1/2024 15:20,42665.65,42665.68,42648.79,11.67802,42641.725,42667.29269,48.49223484,42665.68
1/1/2024 15:21,42665.67,42690.74,42665.67,5.06424,42645.12667,42667.70538,63.18318318,42690.73
1/1/2024 15:22,42690.74,42704,42690.73,8.8254,42649.34417,42667.85923,78.28546562,42703.99
1/1/2024 15:23,42704,42704.28,42699.99,11.76291,42654.10083,42667.85962,71.23357355,42700
1/1/2024 15:24,42699.99,42700,42684.13,14.13971,42658.98333,42667.55115,61.79990793,42684.14
1/1/2024 15:25,42684.13,42684.17,42678.67,14.50588,42663.61083,42667.31885,67.19766472,42684.16
1/1/2024 15:26,42684.16,42684.17,42684.16,3.12564,42668.41333,42666.35423,78.58187847,42684.16
1/1/2024 15:27,42684.17,42684.17,42676.46,4.70659,42672.5375,42664.12077,74.79007818,42680
1/1/2024 15:28,42680,42684.16,42663.77,12.33717,42677.00833,42663.15731,77.26670452,42684.15
1/1/2024 15:29,42684.15,42684.16,42684.15,3.14667,42681.29917,42662.70346,76.37686861,42684.15
1/1/2024 15:30,42684.16,42698.75,42684.15,19.80771,42685.46167,42662.90692,79.34801307,42698.74
1/1/2024 15:31,42698.75,42698.75,42690,9.75192,42687.49167,42662.77462,73.33930316,42690
1/1/2024 15:32,42690,42690.01,42681.1,6.3785,42688.7775,42663.20154,63.97923875,42681.11
1/1/2024 15:33,42681.1,42681.11,42677.23,21.06082,42687.65333,42664.20231,55.6519197,42677.24
1/1/2024 15:34,42677.23,42694.14,42671.01,12.89035,42686.8325,42666.82346,61.90994309,42694.14
1/1/2024 15:35,42694.14,42710,42694.09,19.16168,42687.66583,42669.13462,58.73605948,42710
1/1/2024 15:36,42709.99,42736.68,42709.99,22.0028,42691.7375,42672.19692,62.08447888,42733
1/1/2024 15:37,42733,42748,42732.99,21.54462,42696.42,42675.94423,66.35059567,42740.35
1/1/2024 15:38,42740.36,42750,42735.24,15.50762,42701.90583,42680.73038,78.1001963,42749.99
1/1/2024 15:39,42750,42777.77,42746.15,29.84277,42710.0525,42686.46615,82.29367927,42777.76
1/1/2024 15:40,42777.76,42780,42758.05,22.93208,42716.7975,42691.79538,75.6773907,42765.09
1/1/2024 15:41,42765.09,42768.65,42758,19.66428,42723.82583,42697.10231,78.21207677,42768.49
1/1/2024 15:42,42768.49,42770.04,42763.87,10.05572,42729.25417,42702.23231,75.34490432,42763.88
1/1/2024 15:43,42763.87,42763.88,42746.55,16.81653,42734.99333,42707.08654,73.01910043,42758.87
1/1/2024 15:44,42758.86,42760.14,42755.76,12.07794,42741.21417,42711.20077,68.90332847,42755.76
1/1/2024 15:45,42755.77,42755.77,42735.47,18.0344,42746.44417,42714.06077,65.83882413,42740
1/1/2024 15:46,42740,42740.01,42724,8.95348,42749.26917,42716.45923,64.58268597,42728.04
1/1/2024 15:47,42728.04,42728.05,42721.96,10.06454,42750.26667,42717.66077,63.71160566,42721.97
1/1/2024 15:48,42721.97,42732.09,42720.21,13.18713,42749.455,42718.40192,59.87118644,42723.26
1/1/2024 15:49,42723.25,42723.26,42713.3,15.69389,42747.20083,42718.91346,51.16525424,42713.3
1/1/2024 15:50,42713.31,42717.01,42710.67,16.26634,42743.9275,42719.93538,40.80369667,42710.71
1/1/2024 15:51,42710.7,42716.2,42710.7,5.26776,42738.44833,42721.00654,37.69324301,42712.01
1/1/2024 15:52,42712.01,42730,42706.36,36.15637,42735.52417,42722.76962,41.90622722,42730
1/1/2024 15:53,42729.99,42730,42706.96,15.15357,42730.39667,42723.80654,20.19198383,42706.96
1/1/2024 15:54,42706.97,42706.97,42682.33,17.67969,42723.73917,42723.80038,18.58050519,42683.99
1/1/2024 15:55,42683.99,42689.76,42666.31,24.38415,42716.41333,42723.29308,14.83884923,42670.96
1/1/2024 15:56,42670.97,42681.1,42668.24,11.45078,42709.675,42722.37615,17.76554123,42674.9
1/1/2024 15:57,42674.9,42677.53,42657.65,18.39412,42703.16833,42721.29615,16.79567094,42661.92
1/1/2024 15:58,42661.91,42662,42651.1,11.18878,42697.57083,42720.51769,17.0360592,42660.87
1/1/2024 15:59,42660.87,42660.88,42643.68,7.61248,42691.43833,42719.40769,17.43210579,42648.38
1/1/2024 16:00,42648.37,42664,42648.37,7.40016,42686.5,42718.24846,27.8131929,42664
1/1/2024 16:01,42664,42664,42654.62,10.85435,42681.61,42716.11846,27.18959561,42654.62
1/1/2024 16:02,42654.62,42654.63,42631.1,11.843,42674.97667,42712.19962,22.87312334,42631.11
1/1/2024 16:03,42631.1,42644,42612.76,30.40335,42669.00917,42708.35538,28.45490011,42640.4
1/1/2024 16:04,42640.39,42658,42640.39,5.54758,42663.00917,42704.81731,35.69140561,42658
1/1/2024 16:05,42658,42658,42654.47,5.71203,42658.63583,42700.07577,34.56896089,42654.48
1/1/2024 16:06,42654.48,42671.49,42648.62,10.3428,42657.59333,42696.47538,34.21960954,42671.48
1/1/2024 16:07,42671.49,42671.49,42661.1,15.08065,42656.87083,42692.39077,36.98198986,42662.29
1/1/2024 16:08,42662.3,42669.11,42662.29,4.16118,42656.3875,42688.74538,45.20944598,42669.1
1/1/2024 16:09,42669.1,42686,42669.1,4.99036,42658.39333,42685.94231,54.71840271,42685.99
1/1/2024 16:10,42685.99,42700,42685.99,5.49387,42661.65417,42683.79769,57.41112555,42700
1/1/2024 16:11,42700,42700,42695.18,9.77572,42665.78833,42682.18192,61.38788912,42697.99
1/1/2024 16:12,42697.98,42697.99,42695.45,6.46743,42668.41,42680.92885,60.8195183,42695.46
1/1/2024 16:13,42695.46,42700,42695.19,3.7902,42672.19083,42680.08346,66.98926855,42699.99
1/1/2024 16:14,42700,42700.08,42699.99,7.9806,42677.93833,42679.19192,63.22968612,42700.08
1/1/2024 16:15,42700.07,42720,42700.07,9.95595,42684.57083,42679.44923,72.25134454,42719.99
1/1/2024 16:16,42720,42720,42713.17,11.00318,42689.16917,42679.54423,81.51931792,42713.18
1/1/2024 16:17,42713.17,42713.18,42702.99,5.8492,42693.23,42679.20577,73.99709636,42703.21
1/1/2024 16:18,42703.2,42703.21,42703.2,2.85797,42695.87417,42678.17538,69.95674053,42703.21
1/1/2024 16:19,42703.2,42707.14,42703.2,5.90033,42699.61167,42678.18231,73.16150598,42707.14
1/1/2024 16:20,42707.14,42713.25,42707.13,8.89205,42703.29,42679.30731,70.31523643,42713.24
1/1/2024 16:21,42713.24,42730,42713.24,5.82097,42706.95667,42681.57769,80.67790466,42729.99
1/1/2024 16:22,42729.99,42733.81,42720.23,13.67011,42708.99917,42683.48577,75.41509953,42724.51
1/1/2024 16:23,42724.5,42724.51,42714,10.19801,42710.39167,42685.51577,64.08319435,42714.7
1/1/2024 16:24,42714.69,42720.07,42714.69,5.08722,42712.4425,42687.79269,60.75677993,42720.07
1/1/2024 16:25,42720.06,42720.07,42718.32,6.03189,42713.97083,42690.48308,60.93313266,42718.33
1/1/2024 16:26,42718.32,42718.33,42700,14.17472,42713.96417,42691.86769,52.0860136,42700
1/1/2024 16:27,42700,42727.42,42700,10.91571,42714.5825,42694.66731,60.41002278,42727.41
1/1/2024 16:28,42727.41,42727.42,42727.41,8.83373,42715.76917,42698.37154,60.38595958,42727.42
1/1/2024 16:29,42727.42,42727.42,42717.27,14.90711,42716.94083,42701.32808,48.88396521,42717.27
1/1/2024 16:30,42717.28,42717.28,42700,10.18949,42716.67333,42702.94346,45.01964933,42700
1/1/2024 16:31,42700.01,42700.01,42670,8.43635,42713.57833,42703.54038,39.10075484,42670
1/1/2024 16:32,42670,42691.81,42670,9.08234,42711.79167,42704.32192,46.72408843,42691.8
1/1/2024 16:33,42691.81,42700.93,42691.8,8.05494,42709.37,42705.80808,48.26874826,42700.93
1/1/2024 16:34,42700.92,42701.07,42700.92,9.50662,42707.41583,42707.03731,46.48748414,42701.06
1/1/2024 16:35,42701.07,42701.07,42701.06,1.88938,42706.28,42707.61731,40.76864147,42701.07
1/1/2024 16:36,42701.06,42701.07,42693.38,6.48172,42704.26583,42707.45962,40.84948506,42695.9
1/1/2024 16:37,42695.91,42710.52,42695.9,6.97735,42703.61417,42707.94115,48.69980761,42710.51
1/1/2024 16:38,42710.52,42710.52,42710.51,6.0227,42704.49,42708.52,46.93117617,42710.51
1/1/2024 16:39,42710.51,42710.52,42708.64,6.49234,42702.92667,42708.85308,46.89504747,42708.65
1/1/2024 16:40,42708.64,42717,42704.54,9.9066,42702.0575,42709.50346,55.82288025,42716.99
1/1/2024 16:41,42716.99,42717,42716.95,9.64621,42702.03083,42709.38654,45.58724266,42716.95
1/1/2024 16:42,42716.96,42716.96,42707.7,6.61054,42703.38333,42709.50385,45.30738908,42716.23
1/1/2024 16:43,42716.23,42726,42716.23,9.43398,42708.04917,42710.38,53.66879838,42725.99
1/1/2024 16:44,42726,42740.76,42725.99,5.86821,42712.12917,42711.82423,67.51762077,42740.76
1/1/2024 16:45,42740.75,42748,42740.75,13.18499,42715.83917,42713.29769,91.44238163,42745.45
1/1/2024 16:46,42745.44,42745.45,42728.01,3.87613,42718.085,42713.86577,70.88958117,42728.01
1/1/2024 16:47,42728.01,42728.04,42728,3.03912,42720.32917,42713.78923,67.45325596,42728
1/1/2024 16:48,42728.01,42728.01,42714.4,13.65281,42721.91417,42713.42038,57.65745856,42714.92
1/1/2024 16:49,42714.92,42720.48,42714.91,10.66208,42722.32417,42713.44846,57.89010989,42715.43
1/1/2024 16:50,42715.43,42720.48,42715.42,5.04148,42723.155,42713.46423,63.52332746,42720.48
1/1/2024 16:51,42720.48,42728.01,42720.33,7.90454,42724.12833,42713.54115,56.42501963,42720.33
1/1/2024 16:52,42720.34,42723.42,42720.33,6.14115,42724.66333,42714.44154,58.11320755,42723.41
1/1/2024 16:53,42723.42,42723.42,42704.8,10.60076,42723.65167,42713.57231,48.00498753,42704.81
1/1/2024 16:54,42704.81,42722.22,42704.8,6.79655,42724.09833,42713.34808,52.19717233,42721.59
1/1/2024 16:55,42721.58,42729.99,42721.58,4.64854,42724.42833,42713.83577,55.75221239,42729.95
1/1/2024 16:56,42729.95,42729.95,42729.94,1.81987,42723.52667,42714.98731,56.10472883,42729.94
1/1/2024 16:57,42729.94,42739.99,42729.94,6.9963,42723.07167,42717.67923,56.21780068,42739.99
1/1/2024 16:58,42739.99,42739.99,42731.84,8.19056,42723.39083,42719.21923,45.79086448,42731.84
1/1/2024 16:59,42731.84,42731.85,42715.54,6.10732,42722.3525,42719.78115,37.27991835,42715.54
1/1/2024 17:00,42715.54,42715.55,42689.46,12.32407,42720.23167,42719.33538,34.73058637,42689.47
1/1/2024 17:01,42689.47,42689.47,42652.02,9.74344,42714.9475,42717.44885,26.78440479,42652.02
1/1/2024 17:02,42652.03,42661.11,42644,22.23454,42708.575,42715.45308,27.64078956,42644.01
1/1/2024 17:03,42644,42663.2,42644,10.19592,42702.715,42713.12615,30.06217238,42650.01
1/1/2024 17:04,42650.01,42652.53,42637.35,16.76551,42695.5525,42710.31654,25.80438331,42637.46
1/1/2024 17:05,42637.46,42644.02,42594.94,38.46519,42688.65167,42706.98385,23.69026596,42622
1/1/2024 17:06,42621.99,42654,42621.99,14.79944,42682.51917,42704.33038,32.02726536,42648
1/1/2024 17:07,42648,42667.91,42640.01,16.77317,42677.34833,42702.44385,41.25728362,42667.9
1/1/2024 17:08,42667.9,42670,42656.38,13.4695,42672.3525,42700.66538,36.86354379,42669.99
1/1/2024 17:09,42670,42678.28,42669.99,4.02353,42667.20917,42698.83,36.83781581,42678.27
1/1/2024 17:10,42678.28,42678.28,42662.94,9.80774,42661.88917,42696.03154,35.00822926,42668
1/1/2024 17:11,42668.01,42672.56,42667.09,5.31446,42657.85167,42693.01769,31.5386953,42667.09
1/1/2024 17:12,42667.09,42667.1,42660,6.46208,42655.39667,42690.40231,31.71054642,42660.01
1/1/2024 17:13,42660,42660.01,42657.87,4.99023,42655.885,42687.70538,34.17672887,42657.88
1/1/2024 17:14,42657.87,42657.88,42646.99,6.48753,42656.13333,42685.09269,37.28296012,42646.99
1/1/2024 17:15,42646.99,42657.22,42646.99,14.35257,42656.73417,42682.85385,51.85979971,42657.22
1/1/2024 17:16,42657.22,42661.1,42653.98,9.93283,42658.11167,42680.29654,53.69574878,42653.99
1/1/2024 17:17,42653.98,42661.38,42653.98,6.55929,42661.39333,42678.02923,54.16758302,42661.38
1/1/2024 17:18,42661.38,42662.31,42661.37,3.23,42662.58583,42675.67923,59.9567273,42662.31
1/1/2024 17:19,42662.3,42662.31,42662.3,6.52211,42662.11917,42674.04423,68.42875434,42662.3
1/1/2024 17:20,42662.3,42662.31,42660,6.00829,42661.2875,42671.67577,57.01272918,42660.01
1/1/2024 17:21,42660,42660.01,42630.28,11.28124,42658.13333,42668.23231,33.89592124,42640.42
1/1/2024 17:22,42640.42,42651.1,42640.42,16.58094,42655.8925,42664.81577,32.79313632,42641.11
1/1/2024 17:23,42641.11,42641.11,42592.59,28.98308,42649.68417,42659.14654,15.49613402,42592.59
1/1/2024 17:24,42592.59,42616,42580,19.67908,42646.01583,42654.69077,31.05834365,42615.99
1/1/2024 17:25,42615.99,42629.39,42615.99,6.3667,42642.95,42651.05808,33.74328527,42621.09
1/1/2024 17:26,42621.1,42625.77,42621.09,4.65889,42641.18083,42648.60769,37.68605738,42625.76
1/1/2024 17:27,42625.77,42625.77,42584.22,15.75824,42635.3025,42646.09462,29.77502557,42586.68
1/1/2024 17:28,42586.68,42590.28,42586.67,8.52935,42629.97,42644.01731,33.08400119,42590
1/1/2024 17:29,42589.99,42621.1,42589.99,13.23122,42626.6125,42642.905,40.45745074,42621.09
1/1/2024 17:30,42621.1,42636.94,42621.09,14.04849,42624.49833,42642.885,45.77823998,42636.94
1/1/2024 17:31,42636.93,42656.84,42636.93,13.12207,42623.81083,42644.11769,48.26836759,42654.05
